query_id,doc_id,rank,score,run_name
1,NCT00193869,73,0.5392444133758545,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01567787,74,0.5390458703041077,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02217150,75,0.5389777421951294,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00360828,76,0.5382252931594849,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02320825,77,0.5380516648292542,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00797602,78,0.5379132032394409,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00185666,79,0.5377949476242065,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03262636,80,0.5375196933746338,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02718443,81,0.537087619304657,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03070431,82,0.5365818738937378,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00597402,83,0.5365155935287476,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02376127,84,0.5358892679214478,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02903069,85,0.5357760190963745,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00362570,86,0.5356162190437317,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00003468,87,0.5353853106498718,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02407795,88,0.5353711247444153,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02507102,89,0.5351204872131348,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00694837,90,0.5348084568977356,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04227717,91,0.5345420241355896,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01777633,92,0.5338280200958252,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04276194,93,0.5333980321884155,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03126266,94,0.5332505106925964,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04033536,95,0.5329887866973877,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04043156,96,0.5326749086380005,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04019262,97,0.5326454043388367,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01254903,98,0.5320269465446472,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01527292,99,0.5316661596298218,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00704288,100,0.5315423011779785,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00376103,101,0.5308895111083984,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02284945,102,0.5304343104362488,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02167633,103,0.5302296280860901,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04248543,104,0.5298868417739868,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03464318,105,0.5298815965652466,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01068782,106,0.5292928814888,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00267592,107,0.5287973284721375,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01295944,108,0.5287449359893799,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00606008,109,0.5285632610321045,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00883298,110,0.5285378098487854,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00626990,111,0.5283107161521912,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00107055,112,0.5278920531272888,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00301418,113,0.5278645753860474,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00165360,114,0.5276244282722473,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03631030,115,0.5271832942962646,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03393000,116,0.5270049571990967,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01120639,117,0.5256187915802002,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00004868,118,0.5253744125366211,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02376933,119,0.5251434445381165,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03628274,120,0.5250612497329712,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01102595,121,0.5249136686325073,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00283543,122,0.5248652696609497,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03528642,123,0.5242278575897217,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00616005,124,0.5238896608352661,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00028795,125,0.5231703519821167,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00727584,126,0.5228580832481384,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03224104,127,0.5226492285728455,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01514201,128,0.5225903987884521,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02313272,129,0.5224959850311279,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04388475,130,0.5222437381744385,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00968643,131,0.5219681859016418,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03932981,132,0.5218499898910522,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00514397,133,0.521377444267273,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03655080,134,0.521295964717865,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01186406,135,0.5209726691246033,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03989596,136,0.5209576487541199,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00147160,137,0.5205478072166443,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03394716,138,0.5204505920410156,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00813566,139,0.5203601121902466,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00394628,140,0.5201265215873718,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03234595,141,0.5199843049049377,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00165477,142,0.5197030305862427,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02331498,143,0.5196096897125244,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00573872,144,0.5195633172988892,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00392171,145,0.5194385647773743,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03243461,146,0.5190290808677673,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00761280,147,0.5189492702484131,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00634231,148,0.5186151266098022,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02829931,149,0.5185911655426025,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03675230,150,0.5185223817825317,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01222754,151,0.5184446573257446,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02000518,152,0.5183773040771484,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01403610,153,0.5179622173309326,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00967330,154,0.5179019570350647,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00084838,155,0.5177062153816223,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02062372,156,0.517501175403595,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03168919,157,0.5173934698104858,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00943826,158,0.5171917676925659,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00492817,159,0.5167665481567383,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04216329,160,0.5167364478111267,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01145170,161,0.5165203809738159,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00033280,162,0.5161921977996826,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00855803,163,0.5159388780593872,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02358720,164,0.5159255862236023,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00631670,165,0.5158722996711731,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03125343,166,0.5157300233840942,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02715609,167,0.5156856775283813,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03738670,168,0.5149634480476379,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00600054,169,0.5140703916549683,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00561873,170,0.5138654708862305,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02622841,171,0.5136051774024963,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00684567,172,0.5133231282234192,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01474239,173,0.5129384398460388,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03291314,174,0.5127038359642029,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03463265,175,0.5126085877418518,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01465347,176,0.5124465227127075,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00765570,177,0.512124240398407,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00002569,178,0.5119479894638062,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00365222,179,0.5116468667984009,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00612339,180,0.5114243030548096,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00660283,181,0.5111368894577026,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04047303,182,0.5111328959465027,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04596930,183,0.5111277103424072,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03549013,184,0.5110950469970703,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02401906,185,0.5110942125320435,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04316039,186,0.5107139348983765,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02608866,187,0.5106185078620911,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03149003,188,0.51058030128479,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00923117,189,0.5105360746383667,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00005637,190,0.5103656649589539,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03523351,191,0.5101817846298218,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00250211,192,0.510167121887207,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00002639,193,0.5099587440490723,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01017250,194,0.5098731517791748,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01666600,195,0.5097824335098267,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00294151,196,0.5096272230148315,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03032484,197,0.5091376900672913,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00335075,198,0.5091046094894409,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03427632,199,0.5089343786239624,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01390948,200,0.5086541771888733,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00004068,201,0.5083224177360535,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01100177,202,0.508247435092926,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02419703,203,0.5075201988220215,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00424554,204,0.5068102478981018,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00706810,205,0.5063167810440063,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03208387,206,0.5061405897140503,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03722355,207,0.5059271454811096,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02755987,208,0.5058823823928833,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01126476,209,0.5058296918869019,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00049387,210,0.5057933926582336,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00187486,211,0.5057728886604309,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01231061,212,0.5055553913116455,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00068952,213,0.5054360628128052,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04250064,214,0.5053269267082214,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00018876,215,0.5052136778831482,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02832765,216,0.505081057548523,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00909987,217,0.5048298239707947,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00593320,218,0.5046705007553101,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00093964,219,0.5046591758728027,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02724579,220,0.5043877959251404,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01058850,221,0.5039782524108887,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02343549,222,0.503882646560669,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00892931,223,0.503778338432312,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01816607,224,0.5035868883132935,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00508443,225,0.5032745003700256,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04209322,226,0.5032724142074585,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01752036,227,0.5031713247299194,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00802997,228,0.5030588507652283,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00660621,229,0.5020771026611328,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03746288,230,0.501941442489624,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00099125,231,0.5019115209579468,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00188175,232,0.5017911791801453,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01115491,233,0.5016251802444458,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04587830,234,0.5015196800231934,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04802603,235,0.5014749765396118,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01561495,236,0.5014748573303223,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03251989,237,0.5011952519416809,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00858741,238,0.5011712908744812,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00592345,239,0.5009278059005737,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01163539,240,0.5008451342582703,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02439086,241,0.5006154179573059,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00174616,242,0.5000197887420654,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00062478,243,0.4999682307243347,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01392209,244,0.49985426664352417,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00004024,245,0.49983859062194824,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01811394,246,0.4993683695793152,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03341806,247,0.49933043122291565,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00656305,248,0.49920299649238586,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03149575,249,0.4991372525691986,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00921167,250,0.49906256794929504,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00003745,251,0.4989512264728546,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03433391,252,0.49888092279434204,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00345163,253,0.4988156855106354,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00782756,254,0.4985296130180359,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01157806,255,0.498327374458313,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01825161,256,0.4983240067958832,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03024749,257,0.4982472360134125,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00003859,258,0.4980742931365967,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04243005,259,0.49805352091789246,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00402116,260,0.49795278906822205,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04552977,261,0.4978358745574951,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01790503,262,0.49783411622047424,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00003309,263,0.49773240089416504,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02847754,264,0.49773019552230835,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04822805,265,0.4975929856300354,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00904553,266,0.4975787401199341,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03668522,267,0.49736925959587097,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03651375,268,0.4973568022251129,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00826124,269,0.4972485899925232,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00128986,270,0.4970928430557251,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02871843,271,0.49705803394317627,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02791360,272,0.4970237612724304,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01308489,273,0.49696457386016846,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02270034,274,0.49694955348968506,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00904397,275,0.4967566132545471,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00643591,276,0.4966573715209961,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03281889,277,0.49661964178085327,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01158651,278,0.496603786945343,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00469196,279,0.49657219648361206,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT03582514,280,0.4964445233345032,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00525525,281,0.49589622020721436,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT01288235,282,0.4958221912384033,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT02233049,283,0.49542391300201416,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT00639262,284,0.495313435792923,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
1,NCT04766632,285,0.495278000831604,dense__sentence_transformers__all_MiniLM_L6_v2__text_all
