query_id,doc_id,rank,score,run_name
2,NCT00590135,39,-6.716847896575928,bm25_top100_crossenc_minilm
2,NCT02986737,40,-6.73735237121582,bm25_top100_crossenc_minilm
2,NCT01051518,41,-6.743087291717529,bm25_top100_crossenc_minilm
2,NCT04160130,42,-6.77675724029541,bm25_top100_crossenc_minilm
2,NCT01634269,43,-6.789944648742676,bm25_top100_crossenc_minilm
2,NCT03972644,44,-6.795614242553711,bm25_top100_crossenc_minilm
2,NCT04521452,45,-6.831295013427734,bm25_top100_crossenc_minilm
2,NCT04663334,46,-6.852386474609375,bm25_top100_crossenc_minilm
2,NCT02338154,47,-6.894420146942139,bm25_top100_crossenc_minilm
2,NCT04331769,48,-6.895837783813477,bm25_top100_crossenc_minilm
2,NCT04344353,49,-6.914186000823975,bm25_top100_crossenc_minilm
2,NCT04618718,50,-6.92054557800293,bm25_top100_crossenc_minilm
2,NCT02624934,51,-6.986111640930176,bm25_top100_crossenc_minilm
2,NCT04729933,52,-7.035288333892822,bm25_top100_crossenc_minilm
2,NCT03863132,53,-7.056120872497559,bm25_top100_crossenc_minilm
2,NCT02132026,54,-7.058772087097168,bm25_top100_crossenc_minilm
2,NCT01635244,55,-7.086822032928467,bm25_top100_crossenc_minilm
2,NCT01675440,56,-7.101025581359863,bm25_top100_crossenc_minilm
2,NCT01531374,57,-7.104194164276123,bm25_top100_crossenc_minilm
2,NCT04157920,58,-7.150938034057617,bm25_top100_crossenc_minilm
2,NCT01400841,59,-7.158355236053467,bm25_top100_crossenc_minilm
2,NCT01057173,60,-7.159738540649414,bm25_top100_crossenc_minilm
2,NCT02146755,61,-7.165849685668945,bm25_top100_crossenc_minilm
2,NCT04242225,62,-7.170747756958008,bm25_top100_crossenc_minilm
2,NCT03788590,63,-7.176772594451904,bm25_top100_crossenc_minilm
2,NCT02673697,64,-7.189402103424072,bm25_top100_crossenc_minilm
2,NCT04310046,65,-7.201183319091797,bm25_top100_crossenc_minilm
2,NCT04514250,66,-7.221160888671875,bm25_top100_crossenc_minilm
2,NCT02950428,67,-7.234740257263184,bm25_top100_crossenc_minilm
2,NCT01589380,68,-7.244321823120117,bm25_top100_crossenc_minilm
2,NCT02854319,69,-7.258868217468262,bm25_top100_crossenc_minilm
2,NCT04068740,70,-7.276978969573975,bm25_top100_crossenc_minilm
2,NCT00005199,71,-7.346683979034424,bm25_top100_crossenc_minilm
2,NCT03557242,72,-7.350454807281494,bm25_top100_crossenc_minilm
2,NCT02436655,73,-7.382801532745361,bm25_top100_crossenc_minilm
2,NCT04275726,74,-7.401232719421387,bm25_top100_crossenc_minilm
2,NCT01586910,75,-7.404519081115723,bm25_top100_crossenc_minilm
2,NCT02163850,76,-7.429896354675293,bm25_top100_crossenc_minilm
2,NCT04861805,77,-7.456148624420166,bm25_top100_crossenc_minilm
2,NCT01383720,78,-7.499946594238281,bm25_top100_crossenc_minilm
2,NCT03604913,79,-7.509653091430664,bm25_top100_crossenc_minilm
2,NCT02241109,80,-7.52810001373291,bm25_top100_crossenc_minilm
2,NCT02792452,81,-7.533761978149414,bm25_top100_crossenc_minilm
2,NCT01575249,82,-7.595156192779541,bm25_top100_crossenc_minilm
2,NCT02628899,83,-7.630670547485352,bm25_top100_crossenc_minilm
2,NCT04517955,84,-7.675654411315918,bm25_top100_crossenc_minilm
2,NCT03633383,85,-7.693179607391357,bm25_top100_crossenc_minilm
2,NCT00710775,86,-7.70904541015625,bm25_top100_crossenc_minilm
2,NCT02907463,87,-7.803685188293457,bm25_top100_crossenc_minilm
2,NCT02825134,88,-7.821136474609375,bm25_top100_crossenc_minilm
2,NCT01052428,89,-7.826190948486328,bm25_top100_crossenc_minilm
2,NCT02448927,90,-7.828585147857666,bm25_top100_crossenc_minilm
2,NCT02910349,91,-7.839094161987305,bm25_top100_crossenc_minilm
2,NCT03112980,92,-7.971654891967773,bm25_top100_crossenc_minilm
2,NCT04634240,93,-8.07461929321289,bm25_top100_crossenc_minilm
2,NCT01837160,94,-8.07744026184082,bm25_top100_crossenc_minilm
2,NCT02214277,95,-8.081799507141113,bm25_top100_crossenc_minilm
2,NCT04281771,96,-8.118799209594727,bm25_top100_crossenc_minilm
2,NCT03280433,97,-8.132844924926758,bm25_top100_crossenc_minilm
2,NCT00722748,98,-8.228708267211914,bm25_top100_crossenc_minilm
2,NCT04299971,99,-8.529363632202148,bm25_top100_crossenc_minilm
2,NCT04300686,100,-8.60627269744873,bm25_top100_crossenc_minilm
3,NCT04352218,1,-6.904452323913574,bm25_top100_crossenc_minilm
3,NCT03410628,2,-6.989907741546631,bm25_top100_crossenc_minilm
3,NCT01792817,3,-7.286582946777344,bm25_top100_crossenc_minilm
3,NCT00142090,4,-7.305617332458496,bm25_top100_crossenc_minilm
3,NCT01118988,5,-7.508245468139648,bm25_top100_crossenc_minilm
3,NCT03026101,6,-7.575578212738037,bm25_top100_crossenc_minilm
3,NCT03264612,7,-7.803863525390625,bm25_top100_crossenc_minilm
3,NCT00203190,8,-8.033965110778809,bm25_top100_crossenc_minilm
3,NCT03647631,9,-8.06427001953125,bm25_top100_crossenc_minilm
3,NCT00564096,10,-8.087418556213379,bm25_top100_crossenc_minilm
3,NCT01804517,11,-8.18004035949707,bm25_top100_crossenc_minilm
3,NCT01856270,12,-8.250310897827148,bm25_top100_crossenc_minilm
3,NCT03142945,13,-8.271703720092773,bm25_top100_crossenc_minilm
3,NCT00799214,14,-8.274713516235352,bm25_top100_crossenc_minilm
3,NCT03665142,15,-8.354973793029785,bm25_top100_crossenc_minilm
3,NCT04661098,16,-8.40390682220459,bm25_top100_crossenc_minilm
3,NCT01859507,17,-8.504159927368164,bm25_top100_crossenc_minilm
3,NCT00418275,18,-8.583879470825195,bm25_top100_crossenc_minilm
3,NCT04284501,19,-8.620229721069336,bm25_top100_crossenc_minilm
3,NCT02099006,20,-8.698673248291016,bm25_top100_crossenc_minilm
3,NCT00881660,21,-8.710464477539062,bm25_top100_crossenc_minilm
3,NCT03572998,22,-8.711967468261719,bm25_top100_crossenc_minilm
3,NCT02819479,23,-8.749734878540039,bm25_top100_crossenc_minilm
3,NCT03980717,24,-8.787243843078613,bm25_top100_crossenc_minilm
3,NCT03754725,25,-8.881260871887207,bm25_top100_crossenc_minilm
3,NCT02903680,26,-8.927007675170898,bm25_top100_crossenc_minilm
3,NCT03995823,27,-8.941655158996582,bm25_top100_crossenc_minilm
3,NCT00093860,28,-8.983749389648438,bm25_top100_crossenc_minilm
3,NCT01602107,29,-9.009445190429688,bm25_top100_crossenc_minilm
3,NCT03573778,30,-9.020811080932617,bm25_top100_crossenc_minilm
3,NCT04614142,31,-9.037171363830566,bm25_top100_crossenc_minilm
3,NCT00434564,32,-9.076329231262207,bm25_top100_crossenc_minilm
3,NCT00463450,33,-9.100847244262695,bm25_top100_crossenc_minilm
3,NCT02400034,34,-9.104969024658203,bm25_top100_crossenc_minilm
3,NCT02249624,35,-9.107643127441406,bm25_top100_crossenc_minilm
3,NCT04471285,36,-9.137224197387695,bm25_top100_crossenc_minilm
3,NCT02069366,37,-9.148857116699219,bm25_top100_crossenc_minilm
3,NCT01311102,38,-9.166820526123047,bm25_top100_crossenc_minilm
3,NCT04798248,39,-9.183553695678711,bm25_top100_crossenc_minilm
3,NCT00857051,40,-9.18382453918457,bm25_top100_crossenc_minilm
3,NCT02492347,41,-9.20562744140625,bm25_top100_crossenc_minilm
3,NCT03008005,42,-9.231597900390625,bm25_top100_crossenc_minilm
3,NCT03085212,43,-9.240795135498047,bm25_top100_crossenc_minilm
3,NCT03491436,44,-9.2637939453125,bm25_top100_crossenc_minilm
3,NCT02185456,45,-9.281600952148438,bm25_top100_crossenc_minilm
3,NCT02226731,46,-9.287345886230469,bm25_top100_crossenc_minilm
3,NCT02434536,47,-9.293535232543945,bm25_top100_crossenc_minilm
3,NCT02982213,48,-9.318735122680664,bm25_top100_crossenc_minilm
3,NCT04701034,49,-9.33337688446045,bm25_top100_crossenc_minilm
3,NCT04559620,50,-9.390868186950684,bm25_top100_crossenc_minilm
3,NCT02379728,51,-9.409711837768555,bm25_top100_crossenc_minilm
3,NCT01599975,52,-9.427437782287598,bm25_top100_crossenc_minilm
3,NCT00182078,53,-9.458078384399414,bm25_top100_crossenc_minilm
3,NCT00667498,54,-9.461941719055176,bm25_top100_crossenc_minilm
3,NCT01160536,55,-9.470739364624023,bm25_top100_crossenc_minilm
3,NCT02897622,56,-9.481858253479004,bm25_top100_crossenc_minilm
3,NCT02411734,57,-9.495622634887695,bm25_top100_crossenc_minilm
3,NCT01775917,58,-9.511064529418945,bm25_top100_crossenc_minilm
3,NCT00975546,59,-9.51404094696045,bm25_top100_crossenc_minilm
3,NCT00922233,60,-9.522782325744629,bm25_top100_crossenc_minilm
3,NCT03862729,61,-9.5479097366333,bm25_top100_crossenc_minilm
3,NCT03252028,62,-9.548796653747559,bm25_top100_crossenc_minilm
3,NCT02293213,63,-9.551769256591797,bm25_top100_crossenc_minilm
3,NCT03529955,64,-9.569846153259277,bm25_top100_crossenc_minilm
3,NCT00953420,65,-9.575733184814453,bm25_top100_crossenc_minilm
3,NCT00291044,66,-9.585420608520508,bm25_top100_crossenc_minilm
3,NCT03280849,67,-9.587946891784668,bm25_top100_crossenc_minilm
3,NCT02411916,68,-9.606821060180664,bm25_top100_crossenc_minilm
3,NCT04463524,69,-9.616995811462402,bm25_top100_crossenc_minilm
3,NCT03420339,70,-9.632665634155273,bm25_top100_crossenc_minilm
3,NCT03888495,71,-9.656808853149414,bm25_top100_crossenc_minilm
3,NCT03025984,72,-9.680826187133789,bm25_top100_crossenc_minilm
3,NCT02753920,73,-9.692209243774414,bm25_top100_crossenc_minilm
3,NCT01624155,74,-9.720783233642578,bm25_top100_crossenc_minilm
3,NCT00983749,75,-9.728438377380371,bm25_top100_crossenc_minilm
3,NCT02109952,76,-9.743369102478027,bm25_top100_crossenc_minilm
3,NCT03422809,77,-9.745195388793945,bm25_top100_crossenc_minilm
3,NCT03751423,78,-9.770463943481445,bm25_top100_crossenc_minilm
3,NCT00314431,79,-9.776739120483398,bm25_top100_crossenc_minilm
3,NCT02170064,80,-9.798855781555176,bm25_top100_crossenc_minilm
3,NCT03461640,81,-9.815103530883789,bm25_top100_crossenc_minilm
3,NCT02855294,82,-9.821542739868164,bm25_top100_crossenc_minilm
3,NCT02546193,83,-9.867774963378906,bm25_top100_crossenc_minilm
3,NCT03974217,84,-9.922237396240234,bm25_top100_crossenc_minilm
3,NCT01893047,85,-10.053374290466309,bm25_top100_crossenc_minilm
3,NCT02531906,86,-10.0814790725708,bm25_top100_crossenc_minilm
3,NCT00878826,87,-10.143400192260742,bm25_top100_crossenc_minilm
3,NCT03243305,88,-10.154940605163574,bm25_top100_crossenc_minilm
3,NCT02088866,89,-10.157859802246094,bm25_top100_crossenc_minilm
3,NCT02948491,90,-10.167475700378418,bm25_top100_crossenc_minilm
3,NCT01768546,91,-10.176474571228027,bm25_top100_crossenc_minilm
3,NCT03018288,92,-10.178838729858398,bm25_top100_crossenc_minilm
3,NCT04233632,93,-10.203640937805176,bm25_top100_crossenc_minilm
3,NCT00682994,94,-10.206676483154297,bm25_top100_crossenc_minilm
3,NCT01553318,95,-10.238531112670898,bm25_top100_crossenc_minilm
3,NCT03940365,96,-10.2822904586792,bm25_top100_crossenc_minilm
3,NCT02084680,97,-10.284551620483398,bm25_top100_crossenc_minilm
3,NCT03704649,98,-10.350831031799316,bm25_top100_crossenc_minilm
3,NCT02526459,99,-10.387316703796387,bm25_top100_crossenc_minilm
3,NCT03141359,100,-10.469419479370117,bm25_top100_crossenc_minilm
4,NCT01854372,1,-6.3351263999938965,bm25_top100_crossenc_minilm
4,NCT03793140,2,-6.492745399475098,bm25_top100_crossenc_minilm
4,NCT04626908,3,-7.15478515625,bm25_top100_crossenc_minilm
4,NCT00226304,4,-7.254683494567871,bm25_top100_crossenc_minilm
4,NCT02228512,5,-7.401392936706543,bm25_top100_crossenc_minilm
4,NCT00290498,6,-7.545681953430176,bm25_top100_crossenc_minilm
4,NCT02911142,7,-7.988981246948242,bm25_top100_crossenc_minilm
4,NCT04314843,8,-8.175755500793457,bm25_top100_crossenc_minilm
4,NCT04002947,9,-8.256101608276367,bm25_top100_crossenc_minilm
4,NCT00669877,10,-8.259754180908203,bm25_top100_crossenc_minilm
4,NCT00040690,11,-8.282387733459473,bm25_top100_crossenc_minilm
4,NCT03943901,12,-8.35257339477539,bm25_top100_crossenc_minilm
4,NCT04546620,13,-8.366564750671387,bm25_top100_crossenc_minilm
4,NCT03287817,14,-8.413033485412598,bm25_top100_crossenc_minilm
4,NCT02390869,15,-8.438661575317383,bm25_top100_crossenc_minilm
4,NCT04232826,16,-8.49399185180664,bm25_top100_crossenc_minilm
4,NCT03036904,17,-8.534568786621094,bm25_top100_crossenc_minilm
4,NCT03418441,18,-8.538118362426758,bm25_top100_crossenc_minilm
4,NCT01234766,19,-8.550545692443848,bm25_top100_crossenc_minilm
4,NCT02763319,20,-8.552452087402344,bm25_top100_crossenc_minilm
4,NCT00052936,21,-8.567726135253906,bm25_top100_crossenc_minilm
4,NCT02710643,22,-8.632265090942383,bm25_top100_crossenc_minilm
4,NCT03379493,23,-8.638545989990234,bm25_top100_crossenc_minilm
4,NCT02128061,24,-8.640931129455566,bm25_top100_crossenc_minilm
4,NCT04112238,25,-8.644784927368164,bm25_top100_crossenc_minilm
4,NCT00267865,26,-8.679510116577148,bm25_top100_crossenc_minilm
4,NCT04836195,27,-8.710901260375977,bm25_top100_crossenc_minilm
4,NCT04160195,28,-8.77572250366211,bm25_top100_crossenc_minilm
4,NCT01626352,29,-8.824434280395508,bm25_top100_crossenc_minilm
4,NCT02625480,30,-8.824583053588867,bm25_top100_crossenc_minilm
4,NCT03293173,31,-8.82905101776123,bm25_top100_crossenc_minilm
4,NCT04656431,32,-8.844139099121094,bm25_top100_crossenc_minilm
4,NCT01046825,33,-8.859434127807617,bm25_top100_crossenc_minilm
4,NCT03263026,34,-8.881179809570312,bm25_top100_crossenc_minilm
4,NCT02659943,35,-8.901790618896484,bm25_top100_crossenc_minilm
4,NCT03076437,36,-8.921014785766602,bm25_top100_crossenc_minilm
4,NCT04150913,37,-8.9490385055542,bm25_top100_crossenc_minilm
4,NCT02498951,38,-8.97292423248291,bm25_top100_crossenc_minilm
4,NCT01458366,39,-8.995185852050781,bm25_top100_crossenc_minilm
4,NCT00338520,40,-9.010299682617188,bm25_top100_crossenc_minilm
4,NCT03277729,41,-9.014474868774414,bm25_top100_crossenc_minilm
4,NCT03559439,42,-9.03390121459961,bm25_top100_crossenc_minilm
4,NCT01092182,43,-9.05041217803955,bm25_top100_crossenc_minilm
4,NCT00074607,44,-9.076349258422852,bm25_top100_crossenc_minilm
4,NCT01078922,45,-9.09687328338623,bm25_top100_crossenc_minilm
4,NCT03252028,46,-9.108945846557617,bm25_top100_crossenc_minilm
4,NCT00062868,47,-9.11555290222168,bm25_top100_crossenc_minilm
4,NCT03589469,48,-9.119919776916504,bm25_top100_crossenc_minilm
4,NCT01285765,49,-9.127665519714355,bm25_top100_crossenc_minilm
4,NCT00022581,50,-9.128938674926758,bm25_top100_crossenc_minilm
4,NCT02750670,51,-9.149862289428711,bm25_top100_crossenc_minilm
4,NCT04668768,52,-9.154260635375977,bm25_top100_crossenc_minilm
4,NCT02456350,53,-9.176712036132812,bm25_top100_crossenc_minilm
4,NCT02532192,54,-9.183801651000977,bm25_top100_crossenc_minilm
4,NCT04794881,55,-9.198040008544922,bm25_top100_crossenc_minilm
4,NCT04855695,56,-9.237677574157715,bm25_top100_crossenc_minilm
4,NCT01875588,57,-9.241304397583008,bm25_top100_crossenc_minilm
4,NCT03666000,58,-9.262274742126465,bm25_top100_crossenc_minilm
4,NCT04323956,59,-9.265192031860352,bm25_top100_crossenc_minilm
4,NCT04697940,60,-9.265898704528809,bm25_top100_crossenc_minilm
4,NCT03984448,61,-9.283082962036133,bm25_top100_crossenc_minilm
4,NCT04215016,62,-9.296618461608887,bm25_top100_crossenc_minilm
4,NCT04553393,63,-9.305281639099121,bm25_top100_crossenc_minilm
4,NCT02071056,64,-9.328105926513672,bm25_top100_crossenc_minilm
4,NCT03132584,65,-9.328575134277344,bm25_top100_crossenc_minilm
4,NCT01555541,66,-9.370834350585938,bm25_top100_crossenc_minilm
4,NCT04608487,67,-9.372177124023438,bm25_top100_crossenc_minilm
4,NCT01856192,68,-9.375447273254395,bm25_top100_crossenc_minilm
4,NCT04049383,69,-9.377058982849121,bm25_top100_crossenc_minilm
4,NCT04007029,70,-9.393535614013672,bm25_top100_crossenc_minilm
4,NCT03125642,71,-9.395795822143555,bm25_top100_crossenc_minilm
4,NCT03118180,72,-9.396137237548828,bm25_top100_crossenc_minilm
4,NCT04432506,73,-9.396284103393555,bm25_top100_crossenc_minilm
4,NCT04186520,74,-9.414101600646973,bm25_top100_crossenc_minilm
4,NCT04486872,75,-9.421690940856934,bm25_top100_crossenc_minilm
4,NCT02436707,76,-9.425834655761719,bm25_top100_crossenc_minilm
4,NCT04223765,77,-9.450984954833984,bm25_top100_crossenc_minilm
4,NCT02213913,78,-9.473360061645508,bm25_top100_crossenc_minilm
4,NCT03241940,79,-9.484837532043457,bm25_top100_crossenc_minilm
4,NCT03484702,80,-9.500561714172363,bm25_top100_crossenc_minilm
4,NCT04283006,81,-9.505325317382812,bm25_top100_crossenc_minilm
4,NCT00674674,82,-9.511948585510254,bm25_top100_crossenc_minilm
4,NCT04088864,83,-9.533550262451172,bm25_top100_crossenc_minilm
4,NCT00392834,84,-9.537347793579102,bm25_top100_crossenc_minilm
4,NCT00135200,85,-9.545807838439941,bm25_top100_crossenc_minilm
4,NCT03019055,86,-9.561548233032227,bm25_top100_crossenc_minilm
4,NCT00924326,87,-9.619564056396484,bm25_top100_crossenc_minilm
