query_id,doc_id,rank,score,run_name
1,NCT01281982,36,193.978416102535,bm25_eligibility_focus
1,NCT01884740,37,193.32963211456274,bm25_eligibility_focus
1,NCT01475006,38,193.2039339020613,bm25_eligibility_focus
1,NCT00990652,39,193.1244897285463,bm25_eligibility_focus
1,NCT04609735,40,193.12138246509852,bm25_eligibility_focus
1,NCT00062504,41,192.82258604742432,bm25_eligibility_focus
1,NCT02607124,42,192.75407735133993,bm25_eligibility_focus
1,NCT00424554,43,192.56266394367552,bm25_eligibility_focus
1,NCT02174770,44,192.468394784723,bm25_eligibility_focus
1,NCT01392209,45,192.28937525155322,bm25_eligibility_focus
1,NCT00074646,46,192.1219991687254,bm25_eligibility_focus
1,NCT00285649,47,192.08726209292254,bm25_eligibility_focus
1,NCT00272350,48,191.71841790691786,bm25_eligibility_focus
1,NCT01571674,49,191.62446201627557,bm25_eligibility_focus
1,NCT00591058,50,191.46208150544646,bm25_eligibility_focus
1,NCT02055196,51,190.98004874538086,bm25_eligibility_focus
1,NCT02753101,52,190.13989600227615,bm25_eligibility_focus
1,NCT01577966,53,190.02535014358517,bm25_eligibility_focus
1,NCT03736174,54,189.92765007243278,bm25_eligibility_focus
1,NCT01331291,55,189.80701528492042,bm25_eligibility_focus
1,NCT01012609,56,189.64028898428492,bm25_eligibility_focus
1,NCT03355794,57,188.95506134187707,bm25_eligibility_focus
1,NCT01172964,58,188.80529745692235,bm25_eligibility_focus
1,NCT01231061,59,188.66763937211087,bm25_eligibility_focus
1,NCT01514201,60,188.1352304905292,bm25_eligibility_focus
1,NCT00108069,61,188.03182299493443,bm25_eligibility_focus
1,NCT01119599,62,187.8348640475394,bm25_eligibility_focus
1,NCT01103375,63,187.5446046236795,bm25_eligibility_focus
1,NCT03696355,64,187.44556526843414,bm25_eligibility_focus
1,NCT03919071,65,187.07991251240102,bm25_eligibility_focus
1,NCT01961557,66,186.7657467255953,bm25_eligibility_focus
1,NCT00835302,67,186.61837303538738,bm25_eligibility_focus
1,NCT02423525,68,186.4418236515127,bm25_eligibility_focus
1,NCT03234595,69,186.34616645932482,bm25_eligibility_focus
1,NCT00276640,70,186.31210601852052,bm25_eligibility_focus
1,NCT00783393,71,186.2866526818772,bm25_eligibility_focus
1,NCT00223795,72,186.21850315985677,bm25_eligibility_focus
1,NCT02986178,73,186.1505677769423,bm25_eligibility_focus
1,NCT03388021,74,186.01995449272067,bm25_eligibility_focus
1,NCT02321800,75,185.96794218141395,bm25_eligibility_focus
1,NCT03906448,76,185.93246696449845,bm25_eligibility_focus
1,NCT00602667,77,185.73516896224334,bm25_eligibility_focus
1,NCT01076413,78,185.53112491584545,bm25_eligibility_focus
1,NCT03225911,79,185.4867974742492,bm25_eligibility_focus
1,NCT01796548,80,185.42751416876652,bm25_eligibility_focus
1,NCT04267978,81,185.37720658020854,bm25_eligibility_focus
1,NCT02823756,82,185.35033602859204,bm25_eligibility_focus
1,NCT00112736,83,185.26083190066933,bm25_eligibility_focus
1,NCT01717651,84,185.21544629702106,bm25_eligibility_focus
1,NCT04302259,85,185.19257446448057,bm25_eligibility_focus
1,NCT03904628,86,185.16157325823565,bm25_eligibility_focus
1,NCT00553748,87,184.81088485931113,bm25_eligibility_focus
1,NCT03325309,88,184.7500896606617,bm25_eligibility_focus
1,NCT02991456,89,184.62230510583828,bm25_eligibility_focus
1,NCT02343406,90,184.331588083888,bm25_eligibility_focus
1,NCT04047303,91,184.31041765297496,bm25_eligibility_focus
1,NCT00095940,92,184.18753907890164,bm25_eligibility_focus
1,NCT02373644,93,184.08253141953492,bm25_eligibility_focus
1,NCT03971734,94,184.07694869843516,bm25_eligibility_focus
1,NCT00389090,95,184.01135159604823,bm25_eligibility_focus
1,NCT02458339,96,183.99706388626987,bm25_eligibility_focus
1,NCT03638830,97,183.91178338638758,bm25_eligibility_focus
1,NCT00687765,98,183.86821413357615,bm25_eligibility_focus
1,NCT01940744,99,183.7663494123347,bm25_eligibility_focus
1,NCT00786981,100,183.5040433824908,bm25_eligibility_focus
1,NCT04105296,101,183.46463093590614,bm25_eligibility_focus
1,NCT01257594,102,183.43847340042467,bm25_eligibility_focus
1,NCT01434602,103,183.41251964015498,bm25_eligibility_focus
1,NCT02192359,104,183.36463589727774,bm25_eligibility_focus
1,NCT01445119,105,183.21915971895243,bm25_eligibility_focus
1,NCT03863769,106,182.91644921088997,bm25_eligibility_focus
1,NCT01534793,107,182.87803910802808,bm25_eligibility_focus
1,NCT00504660,108,182.79092773144902,bm25_eligibility_focus
1,NCT00575887,109,182.61857461223224,bm25_eligibility_focus
1,NCT00565721,110,182.5181189622805,bm25_eligibility_focus
1,NCT00986180,111,182.4615248916276,bm25_eligibility_focus
1,NCT03658291,112,182.4396454232512,bm25_eligibility_focus
1,NCT00360828,113,182.35320030614722,bm25_eligibility_focus
1,NCT03149575,114,182.22550498257644,bm25_eligibility_focus
1,NCT03416530,115,182.2230734156799,bm25_eligibility_focus
1,NCT02971319,116,182.158855838175,bm25_eligibility_focus
1,NCT01089101,117,182.14640865335025,bm25_eligibility_focus
1,NCT03774251,118,182.08371105740238,bm25_eligibility_focus
1,NCT00301418,119,181.97674432102852,bm25_eligibility_focus
1,NCT00352495,120,181.95191773582363,bm25_eligibility_focus
1,NCT02062632,121,181.80380922382636,bm25_eligibility_focus
1,NCT01269853,122,181.79597282411873,bm25_eligibility_focus
1,NCT00093613,123,181.69624019118154,bm25_eligibility_focus
1,NCT02713269,124,181.66516251167673,bm25_eligibility_focus
1,NCT01952886,125,181.59144994229834,bm25_eligibility_focus
1,NCT01480050,126,181.56257058438268,bm25_eligibility_focus
1,NCT01052363,127,181.118713116067,bm25_eligibility_focus
1,NCT02343315,128,180.98973790530243,bm25_eligibility_focus
1,NCT00409214,129,180.86675600503133,bm25_eligibility_focus
1,NCT01812603,130,180.82769921691914,bm25_eligibility_focus
1,NCT03387228,131,180.69204891525274,bm25_eligibility_focus
1,NCT00637312,132,180.6868329800409,bm25_eligibility_focus
1,NCT01812616,133,180.67075927634616,bm25_eligibility_focus
1,NCT02974062,134,180.66495120492598,bm25_eligibility_focus
1,NCT04691960,135,180.60326289048763,bm25_eligibility_focus
1,NCT04065776,136,180.5630138396016,bm25_eligibility_focus
1,NCT00393094,137,180.40860952277853,bm25_eligibility_focus
1,NCT01591577,138,180.27977916347197,bm25_eligibility_focus
1,NCT04241250,139,180.21548274731043,bm25_eligibility_focus
1,NCT01905228,140,180.13554357987442,bm25_eligibility_focus
1,NCT04552769,141,179.99859048531596,bm25_eligibility_focus
1,NCT02708953,142,179.97691555111766,bm25_eligibility_focus
1,NCT00995007,143,179.94682488918173,bm25_eligibility_focus
1,NCT04441164,144,179.94130578023345,bm25_eligibility_focus
1,NCT00805376,145,179.88942831281778,bm25_eligibility_focus
1,NCT01456377,146,179.88007989510538,bm25_eligibility_focus
1,NCT00456378,147,179.86747284379018,bm25_eligibility_focus
1,NCT03649919,148,179.77356857263743,bm25_eligibility_focus
1,NCT00481689,149,179.71396360564972,bm25_eligibility_focus
1,NCT02167633,150,179.5734873555548,bm25_eligibility_focus
1,NCT00574964,151,179.5617517904146,bm25_eligibility_focus
1,NCT03896568,152,179.5464791811522,bm25_eligibility_focus
1,NCT03658915,153,179.52587849886356,bm25_eligibility_focus
1,NCT01339039,154,179.5222576035429,bm25_eligibility_focus
1,NCT01999270,155,179.47936880940497,bm25_eligibility_focus
1,NCT02278744,156,179.3111063067413,bm25_eligibility_focus
1,NCT01393912,157,179.29560832340664,bm25_eligibility_focus
1,NCT03697993,158,179.2906989872346,bm25_eligibility_focus
1,NCT03364075,159,179.14776685627942,bm25_eligibility_focus
1,NCT00108056,160,179.12432306846827,bm25_eligibility_focus
1,NCT02287337,161,179.06925425682223,bm25_eligibility_focus
1,NCT01654497,162,178.98715207828496,bm25_eligibility_focus
1,NCT00276783,163,178.93446631991495,bm25_eligibility_focus
1,NCT04611464,164,178.92484481078472,bm25_eligibility_focus
1,NCT02272270,165,178.86116776350937,bm25_eligibility_focus
1,NCT02122601,166,178.79766024389912,bm25_eligibility_focus
1,NCT00968240,167,178.7894515139293,bm25_eligibility_focus
1,NCT00392171,168,178.7830804077118,bm25_eligibility_focus
1,NCT00011804,169,178.58662779371178,bm25_eligibility_focus
1,NCT01561755,170,178.51235362674885,bm25_eligibility_focus
1,NCT04115202,171,178.50395829033354,bm25_eligibility_focus
1,NCT02473614,172,178.47745041805797,bm25_eligibility_focus
1,NCT04168905,173,178.47365669700196,bm25_eligibility_focus
1,NCT04116671,174,178.45481889789502,bm25_eligibility_focus
1,NCT01180816,175,178.4522494917411,bm25_eligibility_focus
1,NCT03118271,176,178.356986294301,bm25_eligibility_focus
1,NCT03101956,177,178.33199658700636,bm25_eligibility_focus
1,NCT00999622,178,178.32096156898982,bm25_eligibility_focus
1,NCT00923117,179,178.2624011075008,bm25_eligibility_focus
1,NCT01189266,180,178.2376220867142,bm25_eligibility_focus
1,NCT03403413,181,178.1829761407862,bm25_eligibility_focus
1,NCT04105374,182,178.17448380738753,bm25_eligibility_focus
1,NCT02041169,183,178.16565661998226,bm25_eligibility_focus
1,NCT01744015,184,178.1606482068395,bm25_eligibility_focus
1,NCT00606008,185,178.08769424927596,bm25_eligibility_focus
1,NCT00830596,186,178.0588255255873,bm25_eligibility_focus
1,NCT03357614,187,178.05247159539007,bm25_eligibility_focus
1,NCT00494065,188,178.03244369916456,bm25_eligibility_focus
1,NCT01147185,189,178.00078419431392,bm25_eligibility_focus
1,NCT01316809,190,177.97373974862833,bm25_eligibility_focus
1,NCT03747185,191,177.89726101975674,bm25_eligibility_focus
1,NCT00473408,192,177.81911498364076,bm25_eligibility_focus
1,NCT02568826,193,177.78960571761283,bm25_eligibility_focus
1,NCT03581292,194,177.72817305244808,bm25_eligibility_focus
1,NCT00243022,195,177.6855841939063,bm25_eligibility_focus
1,NCT03963713,196,177.6241787475533,bm25_eligibility_focus
1,NCT02244255,197,177.52539040632755,bm25_eligibility_focus
1,NCT01418170,198,177.4158899122913,bm25_eligibility_focus
1,NCT02858895,199,177.41162619823535,bm25_eligibility_focus
1,NCT00761280,200,177.40545239078702,bm25_eligibility_focus
1,NCT04623931,201,177.39097888497315,bm25_eligibility_focus
1,NCT00966004,202,177.35620062260125,bm25_eligibility_focus
1,NCT00627497,203,177.26307659994677,bm25_eligibility_focus
1,NCT00271609,204,177.20844080675948,bm25_eligibility_focus
1,NCT02439632,205,177.19410186418904,bm25_eligibility_focus
1,NCT02014844,206,177.18694961158928,bm25_eligibility_focus
1,NCT03561623,207,177.17735808974717,bm25_eligibility_focus
1,NCT01987622,208,177.14863138030066,bm25_eligibility_focus
1,NCT01606254,209,177.1078955718062,bm25_eligibility_focus
1,NCT00256425,210,177.10015538950452,bm25_eligibility_focus
1,NCT03696836,211,177.08099941726132,bm25_eligibility_focus
1,NCT03603405,212,177.0549921225164,bm25_eligibility_focus
1,NCT00392886,213,177.01165067720632,bm25_eligibility_focus
1,NCT03175718,214,176.99744270809254,bm25_eligibility_focus
1,NCT01682187,215,176.98674921631454,bm25_eligibility_focus
1,NCT00859222,216,176.9681157266873,bm25_eligibility_focus
1,NCT03199677,217,176.95950015254292,bm25_eligibility_focus
1,NCT02467023,218,176.94274051007656,bm25_eligibility_focus
1,NCT04043715,219,176.90229313177815,bm25_eligibility_focus
1,NCT01280864,220,176.85272161409915,bm25_eligibility_focus
1,NCT04191148,221,176.8509755224957,bm25_eligibility_focus
1,NCT03787654,222,176.8303874643454,bm25_eligibility_focus
1,NCT02302092,223,176.69154485165657,bm25_eligibility_focus
1,NCT03154996,224,176.65228835562078,bm25_eligibility_focus
1,NCT01836393,225,176.6351066279919,bm25_eligibility_focus
1,NCT03062657,226,176.59988777130067,bm25_eligibility_focus
1,NCT00399516,227,176.5128364768467,bm25_eligibility_focus
1,NCT02717962,228,176.4804915261813,bm25_eligibility_focus
1,NCT01517776,229,176.43657957663106,bm25_eligibility_focus
1,NCT01520870,230,176.41615952686698,bm25_eligibility_focus
1,NCT00509431,231,176.3819563431789,bm25_eligibility_focus
1,NCT01738139,232,176.36531874737648,bm25_eligibility_focus
1,NCT02342782,233,176.35403318887478,bm25_eligibility_focus
1,NCT04200066,234,176.320133739341,bm25_eligibility_focus
1,NCT03381677,235,176.26317798267226,bm25_eligibility_focus
1,NCT02330991,236,176.22508876092266,bm25_eligibility_focus
1,NCT01188096,237,176.21687763211472,bm25_eligibility_focus
1,NCT02225223,238,176.20056315990786,bm25_eligibility_focus
1,NCT00038441,239,176.1866295828027,bm25_eligibility_focus
1,NCT03449108,240,176.12809672927284,bm25_eligibility_focus
1,NCT04105114,241,176.1079688227899,bm25_eligibility_focus
1,NCT01183650,242,176.10222852501374,bm25_eligibility_focus
1,NCT02923011,243,176.08288026127286,bm25_eligibility_focus
1,NCT03043391,244,176.00861369631235,bm25_eligibility_focus
1,NCT00704080,245,175.89491373243231,bm25_eligibility_focus
1,NCT01644773,246,175.84751158276583,bm25_eligibility_focus
1,NCT00100802,247,175.83440784692428,bm25_eligibility_focus
1,NCT01386710,248,175.7413315065104,bm25_eligibility_focus
1,NCT01079026,249,175.73506581214465,bm25_eligibility_focus
1,NCT04092959,250,175.70015614229143,bm25_eligibility_focus
1,NCT01290562,251,175.61687767437365,bm25_eligibility_focus
1,NCT04187209,252,175.61046422378206,bm25_eligibility_focus
1,NCT00458731,253,175.59977743262093,bm25_eligibility_focus
1,NCT00528684,254,175.4044088985865,bm25_eligibility_focus
1,NCT04566146,255,175.39945056293166,bm25_eligibility_focus
1,NCT01553149,256,175.38104843793434,bm25_eligibility_focus
1,NCT03389802,257,175.28064121846404,bm25_eligibility_focus
1,NCT04482933,258,175.22599970703746,bm25_eligibility_focus
1,NCT02497781,259,175.2130348537616,bm25_eligibility_focus
1,NCT00626990,260,174.99181183144034,bm25_eligibility_focus
1,NCT02512965,261,174.97393710107363,bm25_eligibility_focus
1,NCT02927080,262,174.82794618240703,bm25_eligibility_focus
1,NCT03879512,263,174.8256804683336,bm25_eligibility_focus
1,NCT01266031,264,174.82340816422314,bm25_eligibility_focus
1,NCT02370823,265,174.5974686811988,bm25_eligibility_focus
1,NCT02800486,266,174.5916258480257,bm25_eligibility_focus
1,NCT04599985,267,174.5628817031248,bm25_eligibility_focus
1,NCT03144206,268,174.5537127739819,bm25_eligibility_focus
1,NCT02244294,269,174.53568500952096,bm25_eligibility_focus
1,NCT01739023,270,174.52150547860657,bm25_eligibility_focus
1,NCT03580200,271,174.5200573446712,bm25_eligibility_focus
1,NCT02855892,272,174.49810136211616,bm25_eligibility_focus
1,NCT01263925,273,174.4134553718809,bm25_eligibility_focus
1,NCT03785886,274,174.37700745316704,bm25_eligibility_focus
1,NCT00009672,275,174.31742491668405,bm25_eligibility_focus
1,NCT04418635,276,174.27513246852138,bm25_eligibility_focus
1,NCT01609374,277,174.20864748945738,bm25_eligibility_focus
1,NCT00942227,278,174.18327662911346,bm25_eligibility_focus
1,NCT02136901,279,174.17347329845063,bm25_eligibility_focus
1,NCT02663778,280,174.14436730898103,bm25_eligibility_focus
1,NCT02747407,281,174.1034355224206,bm25_eligibility_focus
1,NCT03077893,282,174.0983443523843,bm25_eligibility_focus
1,NCT03295396,283,174.06135986498415,bm25_eligibility_focus
1,NCT00172081,284,174.05930208794197,bm25_eligibility_focus
1,NCT01415908,285,174.05050783314562,bm25_eligibility_focus
1,NCT03450850,286,174.02540914909937,bm25_eligibility_focus
1,NCT04104412,287,174.01515343900684,bm25_eligibility_focus
1,NCT01730716,288,173.96767302255404,bm25_eligibility_focus
1,NCT00226421,289,173.83592264000117,bm25_eligibility_focus
1,NCT04479787,290,173.83215887334848,bm25_eligibility_focus
1,NCT04332900,291,173.70393853637637,bm25_eligibility_focus
1,NCT02530320,292,173.69417755803315,bm25_eligibility_focus
1,NCT04267146,293,173.66784537491853,bm25_eligibility_focus
1,NCT00636805,294,173.66104284866861,bm25_eligibility_focus
1,NCT03987997,295,173.63792887765928,bm25_eligibility_focus
1,NCT00516282,296,173.56066751478656,bm25_eligibility_focus
1,NCT04782609,297,173.53292010368136,bm25_eligibility_focus
1,NCT00003535,298,173.52193406410953,bm25_eligibility_focus
1,NCT03989752,299,173.50232935194015,bm25_eligibility_focus
1,NCT04589702,300,173.46988023307847,bm25_eligibility_focus
1,NCT01220271,301,173.46036482957132,bm25_eligibility_focus
1,NCT01184560,302,173.35983584549612,bm25_eligibility_focus
1,NCT00873184,303,173.3573421412297,bm25_eligibility_focus
1,NCT00629447,304,173.352759991723,bm25_eligibility_focus
1,NCT01734512,305,173.33745697081463,bm25_eligibility_focus
1,NCT00045708,306,173.2422857636514,bm25_eligibility_focus
1,NCT02101905,307,173.23235835269887,bm25_eligibility_focus
1,NCT02373618,308,173.1240774639534,bm25_eligibility_focus
1,NCT01140568,309,173.07992097182978,bm25_eligibility_focus
1,NCT00623961,310,173.04799602824093,bm25_eligibility_focus
1,NCT00003176,311,173.04625586726428,bm25_eligibility_focus
1,NCT01478178,312,173.02779059919973,bm25_eligibility_focus
1,NCT01046279,313,172.99201632910135,bm25_eligibility_focus
1,NCT02662673,314,172.97901270757296,bm25_eligibility_focus
1,NCT04148807,315,172.945056234434,bm25_eligibility_focus
1,NCT04103970,316,172.92426346534847,bm25_eligibility_focus
1,NCT00667459,317,172.9232638743462,bm25_eligibility_focus
1,NCT00766467,318,172.92049301147594,bm25_eligibility_focus
1,NCT04254419,319,172.87573592675716,bm25_eligibility_focus
1,NCT03625544,320,172.8146737913452,bm25_eligibility_focus
1,NCT03115983,321,172.8084010905723,bm25_eligibility_focus
1,NCT00924261,322,172.8083742346625,bm25_eligibility_focus
1,NCT01123512,323,172.7944367105462,bm25_eligibility_focus
1,NCT01112267,324,172.78193441365542,bm25_eligibility_focus
1,NCT03942848,325,172.77924247767052,bm25_eligibility_focus
1,NCT01049230,326,172.76815249736447,bm25_eligibility_focus
1,NCT00771316,327,172.765745600446,bm25_eligibility_focus
1,NCT02701569,328,172.75541500266866,bm25_eligibility_focus
1,NCT04295759,329,172.71053274404144,bm25_eligibility_focus
1,NCT02960178,330,172.68760868858197,bm25_eligibility_focus
1,NCT01053364,331,172.67378688765018,bm25_eligibility_focus
1,NCT01595438,332,172.65526452275702,bm25_eligibility_focus
1,NCT01599806,333,172.65526452275702,bm25_eligibility_focus
1,NCT01580280,334,172.65327108483874,bm25_eligibility_focus
1,NCT01345929,335,172.65265140226387,bm25_eligibility_focus
1,NCT04224584,336,172.5962584440981,bm25_eligibility_focus
1,NCT02248116,337,172.53686083824235,bm25_eligibility_focus
1,NCT02658656,338,172.50309927151142,bm25_eligibility_focus
1,NCT02703818,339,172.47804131957773,bm25_eligibility_focus
1,NCT01381549,340,172.47424217498258,bm25_eligibility_focus
1,NCT01116661,341,172.46205499426742,bm25_eligibility_focus
1,NCT04600102,342,172.4451562714013,bm25_eligibility_focus
1,NCT04759911,343,172.4378970779066,bm25_eligibility_focus
1,NCT04003649,344,172.4291615155861,bm25_eligibility_focus
1,NCT00925275,345,172.3962642882284,bm25_eligibility_focus
1,NCT00549042,346,172.3475137987988,bm25_eligibility_focus
1,NCT03243461,347,172.34240746228159,bm25_eligibility_focus
1,NCT04668690,348,172.3278716046702,bm25_eligibility_focus
1,NCT00378235,349,172.29846961679675,bm25_eligibility_focus
1,NCT01505868,350,172.2888025464773,bm25_eligibility_focus
1,NCT03370926,351,172.27303568362507,bm25_eligibility_focus
1,NCT04533490,352,172.20314421741077,bm25_eligibility_focus
1,NCT04851067,353,172.14192159926546,bm25_eligibility_focus
1,NCT03528642,354,172.11516584118212,bm25_eligibility_focus
1,NCT00667394,355,172.0735871738254,bm25_eligibility_focus
1,NCT00575796,356,172.06655322618542,bm25_eligibility_focus
1,NCT01462695,357,172.04660371889713,bm25_eligibility_focus
1,NCT04496609,358,172.0089655854484,bm25_eligibility_focus
1,NCT03753373,359,172.00881363189768,bm25_eligibility_focus
1,NCT00631137,360,171.9726048501233,bm25_eligibility_focus
1,NCT02887040,361,171.9704756272455,bm25_eligibility_focus
1,NCT04097184,362,171.9609064216567,bm25_eligibility_focus
1,NCT01648907,363,171.95187182054508,bm25_eligibility_focus
1,NCT03932981,364,171.9459722050879,bm25_eligibility_focus
1,NCT00668122,365,171.94146489238892,bm25_eligibility_focus
1,NCT04641039,366,171.9148842529418,bm25_eligibility_focus
1,NCT02108496,367,171.89852646771615,bm25_eligibility_focus
1,NCT04632225,368,171.89528373567168,bm25_eligibility_focus
1,NCT04842513,369,171.8789991420032,bm25_eligibility_focus
1,NCT04322318,370,171.87080768020772,bm25_eligibility_focus
1,NCT04351035,371,171.83817992522026,bm25_eligibility_focus
1,NCT01607905,372,171.78936710485814,bm25_eligibility_focus
1,NCT03285113,373,171.78445403965708,bm25_eligibility_focus
1,NCT04638348,374,171.76604553302383,bm25_eligibility_focus
1,NCT01479686,375,171.64752412663793,bm25_eligibility_focus
1,NCT04704154,376,171.63183491648266,bm25_eligibility_focus
1,NCT02224560,377,171.63086807763636,bm25_eligibility_focus
1,NCT04803747,378,171.58218436980135,bm25_eligibility_focus
1,NCT01043588,379,171.55244567851176,bm25_eligibility_focus
1,NCT00890851,380,171.5401795723801,bm25_eligibility_focus
1,NCT01256554,381,171.50828150798495,bm25_eligibility_focus
1,NCT02365012,382,171.46778203907797,bm25_eligibility_focus
1,NCT01945346,383,171.45222553658064,bm25_eligibility_focus
1,NCT00301405,384,171.4246038670502,bm25_eligibility_focus
1,NCT00335075,385,171.41241871986193,bm25_eligibility_focus
1,NCT01519349,386,171.3879338778639,bm25_eligibility_focus
1,NCT01922076,387,171.37242174767704,bm25_eligibility_focus
1,NCT04684901,388,171.36328883337913,bm25_eligibility_focus
1,NCT03201393,389,171.35523862773218,bm25_eligibility_focus
1,NCT01727752,390,171.3276340727779,bm25_eligibility_focus
1,NCT00553462,391,171.26326597098623,bm25_eligibility_focus
1,NCT00172172,392,171.2514782865846,bm25_eligibility_focus
1,NCT04139161,393,171.2457075627994,bm25_eligibility_focus
1,NCT04099108,394,171.23498211988382,bm25_eligibility_focus
1,NCT04466111,395,171.22601517800894,bm25_eligibility_focus
1,NCT01452516,396,171.21627784471258,bm25_eligibility_focus
1,NCT01130077,397,171.15407127520677,bm25_eligibility_focus
1,NCT03052049,398,171.13307032778914,bm25_eligibility_focus
1,NCT00000409,399,171.11304249110455,bm25_eligibility_focus
1,NCT00694330,400,171.10810851317058,bm25_eligibility_focus
1,NCT03546582,401,171.1045813784292,bm25_eligibility_focus
1,NCT01269411,402,171.05933804256733,bm25_eligibility_focus
1,NCT01799499,403,171.03916272247713,bm25_eligibility_focus
1,NCT00629187,404,171.03258669077866,bm25_eligibility_focus
1,NCT04478279,405,171.02420248100876,bm25_eligibility_focus
1,NCT02590380,406,170.9979025488904,bm25_eligibility_focus
1,NCT04627441,407,170.97852157292363,bm25_eligibility_focus
1,NCT03836066,408,170.93286453119862,bm25_eligibility_focus
1,NCT02895737,409,170.91520345549284,bm25_eligibility_focus
1,NCT00780975,410,170.8605656219474,bm25_eligibility_focus
1,NCT04520776,411,170.84640817865875,bm25_eligibility_focus
1,NCT00442078,412,170.83143861952462,bm25_eligibility_focus
1,NCT01957436,413,170.78203265326178,bm25_eligibility_focus
1,NCT02373605,414,170.7716634615222,bm25_eligibility_focus
1,NCT04743102,415,170.75903958768072,bm25_eligibility_focus
1,NCT00720564,416,170.74377620472563,bm25_eligibility_focus
1,NCT01254903,417,170.73777620055716,bm25_eligibility_focus
1,NCT01238237,418,170.67158935469323,bm25_eligibility_focus
1,NCT00711204,419,170.6468790700516,bm25_eligibility_focus
1,NCT00471055,420,170.6386883070613,bm25_eligibility_focus
1,NCT04359069,421,170.6175324797363,bm25_eligibility_focus
1,NCT02828501,422,170.60584712989598,bm25_eligibility_focus
1,NCT00115440,423,170.57387298946975,bm25_eligibility_focus
1,NCT01418976,424,170.5602767002108,bm25_eligibility_focus
1,NCT01942681,425,170.51504817075522,bm25_eligibility_focus
1,NCT04118426,426,170.51180196099122,bm25_eligibility_focus
1,NCT03477422,427,170.4403396166561,bm25_eligibility_focus
1,NCT00487266,428,170.42852628277348,bm25_eligibility_focus
1,NCT03492892,429,170.4059243527263,bm25_eligibility_focus
1,NCT00000411,430,170.40577226333477,bm25_eligibility_focus
1,NCT03048955,431,170.39781319802591,bm25_eligibility_focus
1,NCT01712620,432,170.38864441313967,bm25_eligibility_focus
1,NCT00871819,433,170.36789750528868,bm25_eligibility_focus
1,NCT03110523,434,170.36198341052315,bm25_eligibility_focus
1,NCT03181477,435,170.34015435908563,bm25_eligibility_focus
1,NCT03697252,436,170.33524864425638,bm25_eligibility_focus
1,NCT01203566,437,170.3301689958857,bm25_eligibility_focus
1,NCT02023502,438,170.32039364746,bm25_eligibility_focus
1,NCT04456569,439,170.2775006793894,bm25_eligibility_focus
1,NCT03032510,440,170.25163407176908,bm25_eligibility_focus
1,NCT04564885,441,170.24873689829238,bm25_eligibility_focus
1,NCT03046160,442,170.24488142775022,bm25_eligibility_focus
1,NCT03705507,443,170.22893034647925,bm25_eligibility_focus
1,NCT02483988,444,170.22806115720797,bm25_eligibility_focus
1,NCT01957137,445,170.21465775512542,bm25_eligibility_focus
1,NCT01888536,446,170.1947459455216,bm25_eligibility_focus
1,NCT01548040,447,170.17821985929655,bm25_eligibility_focus
1,NCT04062487,448,170.17428359644686,bm25_eligibility_focus
1,NCT02576665,449,170.1324374396891,bm25_eligibility_focus
1,NCT02044510,450,170.12579311496827,bm25_eligibility_focus
